"id","title","runtime","release_date","genres","vote_average","vote_count","budget","revenue"
114,Pretty Woman,119,"1990-03-23","['Comedy', 'Romance']",7.4,7182,14000000,463406268
102651,Maleficent,97,"2014-05-28","['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",7.1,12300,180000000,758539785
497828,Triangle of Sadness,147,"2022-09-18","['Comedy', 'Drama']",7.2,1392,15600000,24733572
626735,Dog,102,"2022-02-17","['Drama', 'Comedy']",7.4,1215,20000000,77263354
1726,Iron Man,126,"2008-04-30","['Action', 'Science Fiction', 'Adventure']",7.6,24445,140000000,585174222
862965,Emily the Criminal,97,"2022-08-12","['Crime', 'Drama', 'Thriller']",6.8,523,2000000,2157673
87101,Terminator Genisys,126,"2015-06-23","['Science Fiction', 'Action', 'Thriller', 'Adventure']",5.9,7697,155000000,440603537
501170,Doctor Sleep,152,"2019-10-30","['Horror', 'Thriller', 'Fantasy']",7.1,3820,45000000,72381712
10195,Thor,115,"2011-04-21","['Adventure', 'Fantasy', 'Action']",6.8,19695,150000000,449326618
280,Terminator 2: Judgment Day,137,"1991-07-03","['Action', 'Thriller', 'Science Fiction']",8.1,11404,102000000,520000000
38365,Grown Ups,102,"2010-06-24",['Comedy'],6.4,5430,80000000,271430189
122,The Lord of the Rings: The Return of the King,201,"2003-12-01","['Adventure', 'Fantasy', 'Action']",8.5,21709,94000000,1118888979
39254,Real Steel,127,"2011-09-28","['Action', 'Science Fiction', 'Drama']",7.0,7352,110000000,299268508
379686,Space Jam: A New Legacy,115,"2021-07-08","['Family', 'Animation', 'Comedy', 'Science Fiction']",6.9,3629,161900000,162892228
11,Star Wars,121,"1977-05-25","['Adventure', 'Action', 'Science Fiction']",8.2,18747,11000000,775398007
634528,The Marksman,108,"2021-01-15",['Action'],6.9,1363,23000000,23076711
135397,Jurassic World,124,"2015-06-12","['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.7,19128,150000000,1671537444
49521,Man of Steel,143,"2013-06-12","['Action', 'Adventure', 'Science Fiction']",6.6,14047,225000000,668045518
45243,The Hangover Part II,102,"2011-05-25",['Comedy'],6.5,9589,80000000,586764305
98566,Teenage Mutant Ninja Turtles,101,"2014-08-07","['Science Fiction', 'Action', 'Adventure', 'Comedy']",5.9,6254,125000000,485004754
214756,Ted 2,115,"2015-06-25","['Comedy', 'Fantasy']",6.3,6740,68000000,215863606
284052,Doctor Strange,115,"2016-10-25","['Action', 'Adventure', 'Fantasy']",7.4,20557,180000000,676343174
16270,Career Opportunities,83,"1991-03-29","['Romance', 'Comedy']",6.9,522,6000000,11336986
451048,Jungle Cruise,127,"2021-07-28","['Action', 'Adventure', 'Fantasy']",7.4,5021,200000000,220889446
284053,Thor: Ragnarok,131,"2017-10-24","['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",7.6,19191,180000000,855301806
257344,Pixels,105,"2015-07-16","['Action', 'Comedy', 'Science Fiction']",5.7,6917,88000000,244874809
520763,A Quiet Place Part II,97,"2021-05-21","['Science Fiction', 'Thriller', 'Horror']",7.5,5419,61000000,297400000
271110,Captain America: Civil War,147,"2016-04-27","['Adventure', 'Action', 'Science Fiction']",7.4,21190,250000000,1153337496
68726,Pacific Rim,131,"2013-07-11","['Action', 'Science Fiction', 'Adventure']",6.9,11345,180000000,411002906
619730,Don't Worry Darling,123,"2022-09-21","['Thriller', 'Mystery', 'Science Fiction']",6.8,1674,35000000,86669039
400160,The SpongeBob Movie: Sponge on the Run,95,"2020-08-14","['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",7.5,2659,60000000,4700000
49530,In Time,109,"2011-10-27","['Action', 'Thriller', 'Science Fiction']",7.0,10310,40000000,173930596
439079,The Nun,96,"2018-09-05","['Horror', 'Mystery', 'Thriller']",5.8,5750,22000000,365582797
10020,Beauty and the Beast,84,"1991-10-22","['Romance', 'Family', 'Animation', 'Fantasy']",7.7,9053,25000000,424967620
744,Top Gun,110,"1986-05-16","['Romance', 'Drama', 'Action']",7.0,7419,15000000,356830601
454626,Sonic the Hedgehog,99,"2020-02-12","['Action', 'Science Fiction', 'Comedy', 'Family']",7.4,8727,85000000,319715683
287947,Shazam!,132,"2019-03-29","['Action', 'Comedy', 'Fantasy']",7.0,8621,80000000,366080049
278,The Shawshank Redemption,142,"1994-09-23","['Drama', 'Crime']",8.7,23935,25000000,28341469
615457,Nobody,92,"2021-03-18","['Action', 'Crime', 'Thriller']",8.0,5921,17000000,61779301
803114,The Requin,89,"2022-01-28","['Thriller', 'Horror']",5.0,292,8500000,130493
67308,"3-D Sex and Zen: Extreme Ecstasy",105,"2011-04-14","['Drama', 'Adventure', 'Romance', 'Action', 'History']",4.9,97,3500000,10308238
928123,The Battle at Lake Changjin: Water Gate Bridge,149,"2022-02-01","['War', 'History', 'Action', 'Drama']",6.8,46,200000000,626203271
408,Snow White and the Seven Dwarfs,83,"1937-12-21","['Fantasy', 'Animation', 'Family']",7.1,6698,1488423,184925486
512200,Jumanji: The Next Level,123,"2019-12-04","['Adventure', 'Comedy', 'Fantasy']",6.9,7739,125000000,801693929
4935,Howl's Moving Castle,119,"2004-09-09","['Fantasy', 'Animation', 'Adventure']",8.4,8358,24000000,236049757
141052,Justice League,120,"2017-11-15","['Action', 'Adventure', 'Science Fiction']",6.1,12067,300000000,657926987
812,Aladdin,95,"1992-11-25","['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",7.6,10345,28000000,504050219
12153,White Chicks,109,"2004-06-23","['Comedy', 'Crime']",6.9,3364,37000000,113086475
197,Braveheart,178,"1995-05-24","['Action', 'Drama', 'History', 'War']",7.9,9145,72000000,213216216
603,The Matrix,136,"1999-03-30","['Action', 'Science Fiction']",8.2,23311,63000000,463517383
345887,The Equalizer 2,121,"2018-07-19","['Action', 'Thriller', 'Crime']",6.7,4451,62000000,190400157
8355,Ice Age: Dawn of the Dinosaurs,94,"2009-06-26","['Animation', 'Comedy', 'Family', 'Adventure']",6.7,7504,90000000,886686817
85,Raiders of the Lost Ark,115,"1981-06-12","['Adventure', 'Action']",7.9,11040,18000000,389925971
335983,Venom,112,"2018-09-28","['Science Fiction', 'Action']",6.8,14436,116000000,856085151
616820,Halloween Ends,111,"2022-10-12","['Horror', 'Thriller']",6.3,1316,20000000,104186860
556694,Three Thousand Years of Longing,108,"2022-08-24","['Drama', 'Adventure', 'Fantasy', 'Romance']",7.0,808,60000000,19892510
129,Spirited Away,125,"2001-07-20","['Animation', 'Family', 'Fantasy']",8.5,14405,19000000,274925095
20352,Despicable Me,95,"2010-07-08","['Family', 'Animation', 'Comedy', 'Crime']",7.2,13959,69000000,533679475
269149,Zootopia,109,"2016-02-11","['Animation', 'Adventure', 'Family', 'Comedy']",7.7,14943,150000000,1023784195
640,Catch Me If You Can,141,"2002-12-16","['Drama', 'Crime']",8.0,13991,52000000,352114312
272878,Max,111,"2015-06-26","['Adventure', 'Drama']",7.2,717,20000000,43967255
9741,Unbreakable,106,"2000-11-22","['Thriller', 'Drama', 'Mystery']",7.1,8428,75000000,248118121
49051,The Hobbit: An Unexpected Journey,169,"2012-11-26","['Adventure', 'Fantasy', 'Action']",7.3,17089,250000000,1021103568
205596,The Imitation Game,113,"2014-11-14","['History', 'Drama', 'Thriller', 'War']",8.0,15660,14000000,233555708
400928,Gifted,101,"2017-04-12","['Drama', 'Comedy']",8.1,4839,7000000,40343446
11970,Hercules,93,"1997-06-20","['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']",7.5,6655,85000000,252712101
4248,Scary Movie 2,83,"2001-07-04",['Comedy'],5.8,4135,45000000,141220678
16869,Inglourious Basterds,153,"2009-08-19","['Drama', 'Thriller', 'War']",8.2,20296,70000000,321457747
93456,Despicable Me 2,98,"2013-06-26","['Animation', 'Comedy', 'Family']",6.9,10365,76000000,970761885
76341,Mad Max: Fury Road,121,"2015-05-13","['Action', 'Adventure', 'Science Fiction']",7.6,20593,150000000,378858340
550,Fight Club,139,"1999-10-15","['Drama', 'Thriller', 'Comedy']",8.4,26574,63000000,100853753
475557,Joker,122,"2019-10-01","['Crime', 'Thriller', 'Drama']",8.2,22846,55000000,1074458282
561,Constantine,121,"2005-02-08","['Fantasy', 'Action', 'Horror']",7.0,6328,100000000,230884728
9806,The Incredibles,115,"2004-10-27","['Action', 'Adventure', 'Animation', 'Family']",7.7,16285,92000000,631442092
4232,Scream,112,"1996-12-20","['Crime', 'Horror', 'Mystery']",7.4,5950,15000000,173046663
321612,Beauty and the Beast,129,"2017-03-16","['Family', 'Fantasy', 'Romance']",7.0,14706,160000000,1266115964
464052,Wonder Woman 1984,151,"2020-12-16","['Action', 'Adventure', 'Fantasy']",6.5,7637,200000000,169601036
73723,The Lorax,86,"2012-03-01","['Animation', 'Family']",6.5,3058,70000000,348840316
270946,Penguins of Madagascar,92,"2014-11-22","['Family', 'Animation', 'Adventure', 'Comedy']",6.5,3724,132000000,373552094
218,The Terminator,108,"1984-10-26","['Action', 'Thriller', 'Science Fiction']",7.6,11544,6400000,78371200
317442,The Last: Naruto the Movie,114,"2014-12-06","['Action', 'Romance', 'Animation']",7.7,1677,903852,19840000
38356,Transformers: Dark of the Moon,154,"2011-06-28","['Action', 'Science Fiction', 'Adventure']",6.2,7550,195000000,1123794079
602223,The Forever Purge,103,"2021-06-30","['Horror', 'Action', 'Thriller']",7.1,2124,18000000,76994245
841,Dune,137,"1984-12-14","['Action', 'Science Fiction', 'Adventure']",6.2,2511,40000000,30925690
10193,Toy Story 3,103,"2010-06-16","['Animation', 'Family', 'Comedy']",7.8,13502,200000000,1066969703
420809,Maleficent: Mistress of Evil,119,"2019-10-16","['Family', 'Fantasy', 'Adventure', 'Action']",7.3,5553,185000000,491730089
4258,Scary Movie 5,86,"2013-04-11",['Comedy'],4.8,2551,20000000,78378744
50646,"Crazy, Stupid, Love.",118,"2011-07-29","['Comedy', 'Drama', 'Romance']",7.3,7544,50000000,145079584
9479,The Nightmare Before Christmas,76,"1993-10-09","['Fantasy', 'Animation', 'Family']",7.8,8293,24000000,75634409
37135,Tarzan,88,"1999-06-18","['Family', 'Adventure', 'Animation', 'Drama']",7.4,6099,130000000,448191819
13,Forrest Gump,142,"1994-06-23","['Comedy', 'Drama', 'Romance']",8.5,24778,55000000,677387716
335984,Blade Runner 2049,164,"2017-10-04","['Science Fiction', 'Drama']",7.5,11938,150000000,259239658
297,Meet Joe Black,178,"1998-11-12","['Fantasy', 'Drama', 'Romance']",7.3,4458,90000000,142940100
9502,Kung Fu Panda,90,"2008-06-04","['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",7.2,10265,130000000,631744560
166428,How to Train Your Dragon: The Hidden World,104,"2019-01-03","['Animation', 'Family', 'Adventure']",7.8,5681,129000000,524580592
38575,The Karate Kid,140,"2010-06-10","['Action', 'Adventure', 'Drama', 'Family']",6.5,5426,40000000,359126022
8920,Garfield,80,"2004-06-10","['Animation', 'Comedy', 'Family']",5.7,3486,50000000,200804534
679,Aliens,137,"1986-07-18","['Action', 'Thriller', 'Science Fiction']",7.9,8514,18500000,183316455
109439,The Hangover Part III,100,"2013-05-23",['Comedy'],6.2,7932,103000000,362000072
68721,Iron Man 3,130,"2013-04-18","['Action', 'Adventure', 'Science Fiction']",6.9,20709,200000000,1215577205
482373,Don't Breathe 2,98,"2021-08-12","['Thriller', 'Horror']",7.2,2102,10000000,53785551
259693,The Conjuring 2,134,"2016-06-08","['Horror', 'Thriller']",7.3,7546,40000000,321834351
830788,The Invitation,105,"2022-08-24","['Horror', 'Thriller']",6.3,546,10000000,33628000
593643,The Menu,107,"2022-11-17","['Horror', 'Thriller', 'Comedy']",7.2,3240,35000000,79628200
24021,The Twilight Saga: Eclipse,124,"2010-06-23","['Adventure', 'Fantasy', 'Drama', 'Romance']",6.2,8092,68000000,698491347
77338,The Intouchables,113,"2011-11-02","['Drama', 'Comedy']",8.3,15780,13000000,426588510
11969,Tombstone,130,"1993-12-25","['Western', 'Action']",7.6,1806,25000000,56505065
458576,Monster Hunter,104,"2020-12-03","['Action', 'Fantasy', 'Adventure']",6.6,2920,60000000,42145959
62211,Monsters University,104,"2013-06-19","['Animation', 'Family']",7.0,9720,200000000,743559607
942922,"80 for Brady",98,"2023-02-03",['Comedy'],6.5,75,28000000,29637811
210577,Gone Girl,149,"2014-10-01","['Mystery', 'Thriller', 'Drama']",7.9,17019,61000000,369330363
14869,G.I. Joe: The Rise of Cobra,118,"2009-08-03","['Adventure', 'Action', 'Thriller', 'Science Fiction']",5.8,4216,175000000,302469017
337401,Mulan,115,"2020-09-04","['Adventure', 'Fantasy', 'Drama', 'Action']",6.9,6166,200000000,66800000
62177,Brave,93,"2012-06-21","['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",7.0,12372,185000000,538983207
680,Pulp Fiction,154,"1994-09-10","['Thriller', 'Crime']",8.5,25297,8000000,214179088
1366,Rocky,119,"1976-11-21","['Drama', 'Romance']",7.8,6911,1000000,117250402
274855,Geostorm,109,"2017-10-13","['Action', 'Science Fiction', 'Thriller']",6.1,4330,120000000,221600160
523931,Megalodon,90,"2018-08-10","['Action', 'Science Fiction', 'Horror', 'TV Movie']",5.6,244,130178,5303
297802,Aquaman,143,"2018-12-07","['Action', 'Adventure', 'Fantasy']",6.9,12694,160000000,1148528393
10681,WALL·E,98,"2008-06-22","['Animation', 'Family', 'Science Fiction']",8.1,17081,180000000,521311860
166426,Pirates of the Caribbean: Dead Men Tell No Tales,128,"2017-05-23","['Adventure', 'Action', 'Fantasy']",6.6,10958,230000000,795922298
57800,Ice Age: Continental Drift,88,"2012-06-27","['Animation', 'Comedy', 'Adventure', 'Family']",6.4,6898,95000000,877244782
587807,Tom & Jerry,101,"2021-02-10","['Comedy', 'Family', 'Animation']",6.9,2230,50000000,136536687
76338,Thor: The Dark World,112,"2013-10-30","['Action', 'Adventure', 'Fantasy']",6.5,16071,170000000,644783140
768362,Missing,111,"2023-01-19","['Thriller', 'Mystery']",7.6,450,7000000,45100756
12429,Ponyo,100,"2008-07-19","['Animation', 'Fantasy', 'Family']",7.7,3640,41677699,202404009
109428,Evil Dead,91,"2013-04-05",['Horror'],6.5,4111,17000000,97542952
91586,Insidious: Chapter 2,106,"2013-09-12","['Horror', 'Thriller']",6.7,3750,5000000,161000000
949423,Pearl,102,"2022-09-16",['Horror'],7.4,764,1000000,9423445
256591,Focus,105,"2015-02-25","['Romance', 'Comedy', 'Crime', 'Drama']",6.9,7182,50100000,153962963
49026,The Dark Knight Rises,165,"2012-07-16","['Action', 'Crime', 'Drama', 'Thriller']",7.8,20903,250000000,1081041287
564,The Mummy,124,"1999-04-16","['Adventure', 'Action', 'Fantasy']",6.9,8134,80000000,415885488
496243,Parasite,133,"2019-05-30","['Comedy', 'Thriller', 'Drama']",8.5,15865,11363000,257591776
268896,Pacific Rim: Uprising,111,"2018-03-21","['Action', 'Fantasy', 'Science Fiction', 'Adventure']",6.1,4392,150000000,290061297
7980,The Lovely Bones,136,"2009-12-26","['Fantasy', 'Drama']",7.1,4158,65000000,93621340
82690,Wreck-It Ralph,101,"2012-11-01","['Family', 'Animation', 'Comedy', 'Adventure']",7.3,11338,165000000,471222889
9487,A Bug's Life,95,"1998-11-25","['Adventure', 'Animation', 'Comedy', 'Family']",7.0,8366,120000000,363258859
301528,Toy Story 4,100,"2019-06-19","['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",7.5,8877,175000000,1073394593
209112,Batman v Superman: Dawn of Justice,152,"2016-03-23","['Action', 'Adventure', 'Fantasy']",5.9,16813,250000000,873637528
9902,Wrong Turn,84,"2003-05-30","['Horror', 'Thriller']",6.3,2327,12600000,28650575
75780,Jack Reacher,130,"2012-12-20","['Crime', 'Drama', 'Thriller', 'Action']",6.6,6336,60000000,218340595
11036,The Notebook,123,"2004-06-25","['Romance', 'Drama']",7.9,10366,29000000,115603229
260346,Taken 3,109,"2014-12-16","['Thriller', 'Action']",6.2,5236,48000000,325771424
522924,The Art of Racing in the Rain,109,"2019-08-08","['Drama', 'Romance', 'Comedy']",8.2,1217,18000000,33766787
7485,Shooter,124,"2007-03-22","['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",7.1,4264,61000000,95696996
32657,Percy Jackson & the Olympians: The Lightning Thief,118,"2010-02-01","['Adventure', 'Fantasy', 'Family']",6.2,6837,95000000,226497209
652,Troy,163,"2004-05-03","['Adventure', 'History', 'War', 'Action']",7.1,9194,175000000,497409852
406563,Insidious: The Last Key,103,"2018-01-03","['Horror', 'Mystery', 'Thriller']",6.3,2453,10000000,167885588
1724,The Incredible Hulk,114,"2008-06-12","['Science Fiction', 'Action', 'Adventure']",6.2,10751,150000000,163712074
1824,"50 First Dates",99,"2004-02-13","['Comedy', 'Romance']",6.8,6552,75000000,196482882
823625,Blacklight,104,"2022-02-10","['Action', 'Thriller']",6.3,886,43000000,15400000
578,Jaws,124,"1975-06-20","['Horror', 'Thriller', 'Adventure']",7.7,9233,7000000,470653000
807356,Watcher,96,"2022-06-03","['Horror', 'Mystery', 'Thriller']",6.6,555,5000000,2543216
111,Scarface,169,"1983-12-09","['Action', 'Crime', 'Drama']",8.2,10416,25000000,66023329
190859,American Sniper,133,"2014-12-25","['War', 'Action']",7.4,11883,58800000,542307423
913290,Barbarian,103,"2022-09-08","['Horror', 'Mystery', 'Thriller']",6.9,1507,4500000,45352337
348,Alien,117,"1979-05-25","['Horror', 'Science Fiction']",8.1,12880,11000000,104931801
9023,Spirit: Stallion of the Cimarron,83,"2002-05-24","['Western', 'Animation', 'Adventure', 'Comedy', 'Family', 'Drama']",7.7,4150,80000000,122563539
1857,The Transformers: The Movie,84,"1986-08-08","['Animation', 'Science Fiction', 'Action', 'Adventure', 'Family']",7.2,426,6000000,5849647
329865,Arrival,116,"2016-11-10","['Drama', 'Science Fiction', 'Mystery']",7.6,16231,47000000,203388186
6479,I Am Legend,101,"2007-12-12","['Drama', 'Science Fiction', 'Thriller']",7.2,14405,150000000,585410052
12155,Alice in Wonderland,108,"2010-03-03","['Family', 'Fantasy', 'Adventure']",6.6,12928,200000000,1025467110
807,Se7en,127,"1995-09-22","['Crime', 'Mystery', 'Thriller']",8.4,18886,33000000,327311859
333339,Ready Player One,140,"2018-03-28","['Science Fiction', 'Adventure', 'Action']",7.6,14121,175000000,607274134
14161,"2012",158,"2009-10-10","['Action', 'Adventure', 'Science Fiction']",5.8,11123,200000000,791217826
35,The Simpsons Movie,87,"2007-07-25","['Animation', 'Comedy', 'Family']",7.0,7275,75000000,527068851
950,Ice Age: The Meltdown,91,"2006-03-29","['Animation', 'Family', 'Comedy', 'Adventure']",6.7,8912,80000000,660998756
763285,Ambulance,136,"2022-03-16","['Thriller', 'Action']",6.8,1595,40000000,51783040
568620,Snake Eyes: G.I. Joe Origins,121,"2021-07-23","['Action', 'Adventure']",6.6,1339,88000000,36964325
351286,Jurassic World: Fallen Kingdom,129,"2018-06-22","['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.5,10202,170000000,1310466296
119450,Dawn of the Planet of the Apes,130,"2014-06-26","['Science Fiction', 'Action', 'Drama', 'Thriller']",7.3,10136,170000000,710644566
637693,Spirit Untamed,88,"2021-05-20","['Animation', 'Adventure', 'Family', 'Western']",7.3,453,30000000,17635215
240,The Godfather Part II,202,"1974-12-20","['Drama', 'Crime']",8.6,10913,13000000,102600000
764,The Evil Dead,85,"1981-09-10",['Horror'],7.3,3444,350000,29612367
406990,What Happened to Monday,123,"2017-08-18","['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']",7.2,5577,20000000,27975429
57214,Project X,88,"2012-03-01",['Comedy'],6.8,5673,12000000,102731865
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),109,"2020-02-05","['Action', 'Crime']",7.0,9453,75000000,205372791
589761,Chernobyl: Abyss,136,"2021-04-15","['Drama', 'History', 'Adventure', 'Action', 'Fantasy', 'Mystery']",6.2,432,9100000,6459306
